question,response
"Quel est le nombre de règles de validation par masque, regroupé par commune (siret) ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules contains validation rules, and documents contains document metadata including siret and mask.
2. Join validation_rules with documents on the mask column to associate rules with communes.
3. Group by siret and mask to count rules per commune and document type.
4. Use COUNT(*) to calculate the number of rules for each group.
Here is the resulting SQL query:

SELECT d.siret, v.mask, COUNT(*) AS rule_count FROM validation_rules v JOIN documents d ON v.mask = d.mask GROUP BY d.siret, v.mask;"
"Quelle est la part des dépenses (code D001) dans le total des budgets principaux (BP) en 2024, regroupé par commune ?","### Step-by-Step Solution:
1. Filter extraction_results for safir_field_id 'D001' (expenses) and budget_type 'BP' (main budget) in 2024.
2. Join with documents to get commune names (city_name).
3. Calculate total expenses per commune using SUM(CAST(value AS REAL)).
4. Compute percentage of total using window function SUM(...) OVER() for denominator.
5. Group by city_name and order by percentage descending.
Here is the resulting SQL query:

SELECT d.city_name, SUM(CAST(er.value AS REAL)) * 100.0 / SUM(CAST(er.value AS REAL)) OVER() AS pct_depenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BP' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY pct_depenses DESC;"
"Quels sont les documents de 2024 avec des valeurs extraites anormalement élevées pour le code D003 (recettes), regroupés par masque et type de budget ?","### Step-by-Step Solution:
1. Filter extraction results for the D003 field (revenues) in 2024 by joining with the documents table and checking the document_year.
2. Calculate the average value of D003 for 2024 and use it to identify outliers by multiplying the average by 3.
3. Select documents where the extracted D003 value exceeds this threshold and group the results by mask and budget type.
4. Order the results by the extracted value in descending order to highlight the most extreme cases.
Here is the resulting SQL query:

SELECT d.mask, d.budget_type, er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D003' AND d.document_year = '2024' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) * 3 FROM extraction_results WHERE safir_field_id = 'D003' AND document_year = '2024') ORDER BY CAST(er.value AS REAL) DESC;"
"Quel est le montant total des recettes (code D003) extraites en 2024 pour les budgets annexes (BA), comparé à celui des budgets principaux (BP) ?","### Step-by-Step Solution:
1. Join extraction_results with documents to link financial values with document metadata.
2. Filter for D003 (revenues) in 2024 and separate results by budget_type (BP vs BA).
3. Use SUM() to calculate total revenues for each budget type.
4. Group by budget_type to compare totals between principal and annex budgets.
Here is the resulting SQL query:

SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D003' AND d.document_year = '2024' GROUP BY d.budget_type;"
"Quelle est la tendance annuelle du montant total des dépenses (code D001) extraites pour les budgets annexes (BA), entre 2023 et 2024 ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access both financial values and document years.
2. Filter for D001 (expenses) in annex budgets (BA) and limit to 2023 and 2024.
3. Use SUM() to calculate total expenses per year.
4. Group by document_year and order chronologically to show the annual trend.
Here is the resulting SQL query:

SELECT d.document_year, SUM(CAST(er.value AS REAL)) AS total_depenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BA' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year ORDER BY d.document_year;"
"Quel est le nombre moyen de pages par document pour les budgets principaux (BP) en 2024, comparé à celui des budgets annexes (BA) ?","### Step-by-Step Solution:
1. Filter documents from 2024 to focus on the relevant year.
2. Separate documents by budget_type (BP vs BA) to compare averages.
3. Use AVG() to calculate the average number of pages per budget type.
4. Group by budget_type to get the mean pages for each category.
Here is the resulting SQL query:

SELECT d.budget_type, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2024' GROUP BY d.budget_type;"
"Quels sont les documents de 2024 avec des erreurs liées à des tableaux non détectés, regroupés par commune et type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 with warning messages containing 'tableaux non détectés'.
2. Group results by city_name and budget_type to count errors per commune and budget type.
3. Use COUNT(*) to tally the number of documents with this specific warning.
4. Order by error_count descending to prioritize communes with more issues.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, COUNT(*) AS error_count FROM documents d WHERE d.warning_message LIKE '%tableaux non détectés%' AND d.document_year = '2024' GROUP BY d.city_name, d.budget_type ORDER BY error_count DESC;"
"Quelle est la répartition des codes de dépenses (D001, D002) extraites en 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Join the extraction_results table with documents to access budget type information.
2. Filter for specific expense codes (D001, D002) and the year 2024.
3. Aggregate results by budget type and expense code, summing the numeric values.
Here is the resulting SQL query:

SELECT d.budget_type, er.safir_field_id, SUM(CAST(er.value AS REAL)) AS total_depenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id IN ('D001', 'D002') AND d.document_year = '2024' GROUP BY d.budget_type, er.safir_field_id;"
"Quelle est la part des documents en statut 'SUCCESS' par commune en 2024, excluant les budgets de type BA ?","### Step-by-Step Solution:
1. Filter documents from 2024 with state 'SUCCESS' and exclude BA budgets.
2. Calculate the percentage of SUCCESS documents per commune relative to all non-BA documents in 2024.
3. Group results by commune name to show the distribution.
Here is the resulting SQL query:

SELECT d.city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND budget_type != 'BA') AS pct_success FROM documents d WHERE d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND d.document_year = '2024' AND d.budget_type != 'BA' GROUP BY d.city_name;"
"Quel est le montant total des dépenses (code D001) extraites pour chaque commune en 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access commune and budget type data.
2. Filter for expense code D001 and year 2024.
3. Aggregate results by commune name and budget type, summing the numeric values.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, SUM(CAST(er.value AS REAL)) AS total_depenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name, d.budget_type;"
"Quels sont les documents avec des avertissements liés à des sections non détectées en 2024, regroupés par masque et type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 with warning messages about undetected sections.
2. Group results by document mask and budget type to count occurrences.
Here is the resulting SQL query:

SELECT d.mask, d.budget_type, COUNT(*) AS warning_count FROM documents d WHERE d.warning_message LIKE '%sections non détectées%' AND d.document_year = '2024' GROUP BY d.mask, d.budget_type;"
"Quel est le nombre total de documents avec des erreurs d'extraction liées à des tableaux non détectés entre 2023 et 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2023 and 2024 with warning messages about undetected tables.
2. Group results by budget type to count the number of affected documents.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(*) AS error_count FROM documents d WHERE d.warning_message LIKE '%tableaux non détectés%' AND d.document_year IN ('2023', '2024') GROUP BY d.budget_type;"
"Quelle est la part des documents en statut 'SUCCESS' par année, comparé à celui des documents en statut 'PARTIAL' pour les budgets principaux (BP) en 2024 ?","### Step-by-Step Solution:
1. Join the documents table with the states table to access the state codes.
2. Filter for budget_type = 'BP' (principal budgets) and document_year = '2024'.
3. Calculate the percentage of 'SUCCESS' states by counting matching rows and dividing by total documents.
4. Similarly calculate the percentage of 'PARTIAL' states using conditional aggregation.
5. Group results by document_year to show yearly statistics.
Here is the resulting SQL query:

SELECT d.document_year, SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS pct_success, SUM(CASE WHEN s.code = 'PARTIAL' THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS pct_partial FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.budget_type = 'BP' AND d.document_year = '2024' GROUP BY d.document_year;"
