"id","text_query","sql_query"
"16","Quel est le taux de succès (état SUCCESS) des extractions par masque de document ?","SELECT d.mask AS 'Masque', (CAST(SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) AS FLOAT) / COUNT(*)) * 100 AS 'Taux_Succès' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.mask;"
"17","Identifiez les champs financiers qui n'ont jamais reçu de feedback technique (is_technical_error = 1).","SELECT DISTINCT er.safir_field_id AS 'Champ_Financier' FROM extraction_results er LEFT JOIN resultfeedbacks rf ON er.result_id = rf.result_id WHERE rf.is_technical_error IS NULL OR rf.is_technical_error = 0;"
"18","Quel est le nombre total de sections JSON stockées pour les documents de l'année 2023 ?","SELECT COUNT(*) AS 'Nb_Sections_2023' FROM sections sec JOIN documents d ON sec.document_id = d.document_id WHERE d.document_year = '2023';"
"19","Pour chaque règle de champ, combien de résultats d'extraction ont été générés ?","SELECT fr.extraction_rule_id AS 'ID_Règle', COUNT(er.result_id) AS 'Nb_Résultats' FROM field_rules fr LEFT JOIN extraction_results er ON fr.safir_field_id = er.safir_field_id GROUP BY fr.extraction_rule_id;"
"20","Quel est le pourcentage de documents dont le champ 'warning_message' contient le mot 'confidence' ?","SELECT (CAST(COUNT(DISTINCT CASE WHEN er.message_warning LIKE '%confidence%' THEN er.document_id END) AS FLOAT) / COUNT(DISTINCT er.document_id)) * 100 AS Pourcentage_Avertissements_Confiance FROM extraction_results er;"
"1","Combien de documents budgétaires sont enregistrés dans la base ?","SELECT COUNT(d.document_id) AS 'Nombre_Documents' FROM documents d;"
"2","Quel est le nombre de documents par type de budget et par année ?","SELECT d.budget_type AS 'Type_Budget', d.document_year AS 'Année', COUNT(d.document_id) AS 'Nb_Documents' FROM documents d GROUP BY d.budget_type, d.document_year ORDER BY d.budget_type, d.document_year;"
"3","Quelle est la moyenne du nombre de pages par ville ?","SELECT d.city_name AS Ville, AVG(d.nb_pages) AS Moyenne_Pages FROM documents d GROUP BY d.city_name ORDER BY Moyenne_Pages DESC;"
"4","Quels documents ont des runs d'extraction en état d'erreur, avec leur masque et la date de démarrage du run ?","SELECT d.document_id AS 'ID_Document', d.mask AS 'Masque', erun.start_time AS 'Début_Run' FROM documents d JOIN extraction_runs erun ON d.document_id = erun.document_id JOIN states s ON erun.state_id = s.state_id WHERE s.code = 'ERROR';"
"6","Quel est le pourcentage d'erreurs techniques parmi tous les retours de feedback ?","SELECT CASE WHEN COUNT(rf.feedback_id) = 0 THEN 0 ELSE ROUND(100.0 * SUM(rf.is_technical_error) / COUNT(rf.feedback_id), 2) END AS 'Pourcentage_Erreurs_Techniques' FROM resultfeedbacks rf;"
"7","Combien de résultats d'extraction sont dans chaque état pour l'année 2023 ?","SELECT s.code AS 'État', COUNT(eres.result_id) AS 'Nb_Résultats' FROM extraction_results eres JOIN documents d ON eres.document_id = d.document_id JOIN states s ON eres.state_id = s.state_id WHERE d.document_year = '2023' GROUP BY s.code ORDER BY Nb_Résultats DESC;"
"8","Quels documents n'ont aucun résultat d'extraction associé ?","SELECT d.document_id AS 'ID_Document', d.mask AS 'Masque' FROM documents d LEFT JOIN extraction_results eres ON d.document_id = eres.document_id WHERE eres.result_id IS NULL;"
"9","Quels sont les 5 champs SAFIR avec la plus grande somme de valeurs extraites en état SUCCESS ?","SELECT eres.safir_field_id AS 'Champ_SAFIR', SUM(CAST(eres.value AS REAL)) AS 'Somme_Val' FROM extraction_results eres JOIN states s ON eres.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY eres.safir_field_id ORDER BY Somme_Val DESC LIMIT 5;"
"10","Combien de règles de champ existent par jeu de règles ?","SELECT rs.ruleset_id AS 'ID_Ruleset', rs.description AS 'Description', COUNT(fr.extraction_rule_id) AS 'Nb_Règles_Champ' FROM rulesets rs LEFT JOIN field_rules fr ON rs.ruleset_id = fr.ruleset_id GROUP BY rs.ruleset_id, rs.description;"
"12","Combien de feedbacks sont associés à chaque document ?","SELECT d.document_id AS ID_Document, COUNT(rf.feedback_id) AS Nb_Feedbacks FROM documents d LEFT JOIN extraction_results eres ON d.document_id = eres.document_id LEFT JOIN resultfeedbacks rf ON eres.result_id = rf.result_id GROUP BY d.document_id ORDER BY Nb_Feedbacks DESC;"
"15","Combien de villes distinctes possèdent des documents en état SUCCESS ?","SELECT COUNT(DISTINCT d.city_name) AS 'Nb_Villes_Success' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS';"
"16","Liste des documents contenant au moins un avertissement dans les résultats d'extraction, avec le nombre d'avertissements par document.","SELECT d.document_id AS 'ID_Document', COUNT(eres.result_id) AS 'Nb_Avertissements' FROM documents d JOIN extraction_results eres ON d.document_id = eres.document_id WHERE eres.message_warning IS NOT NULL AND TRIM(eres.message_warning) <> '' GROUP BY d.document_id HAVING Nb_Avertissements > 0;"
"17","Combien de runs d'extraction existent pour chaque type de masque de document ?","SELECT d.mask AS 'Masque', COUNT(erun.run_id) AS 'Nb_Runs' FROM extraction_runs erun JOIN documents d ON erun.document_id = d.document_id GROUP BY d.mask ORDER BY Nb_Runs DESC;"
"18","Pour chaque jeu de règles, combien de règles de champ et de validation sont définies ?","SELECT rs.ruleset_id AS 'ID_Ruleset', COUNT(DISTINCT fr.extraction_rule_id) AS 'Nb_Règles_Champ', COUNT(DISTINCT vr.validation_rule_id) AS 'Nb_Règles_Validation' FROM rulesets rs LEFT JOIN field_rules fr ON rs.ruleset_id = fr.ruleset_id LEFT JOIN validation_rules vr ON rs.ruleset_id = vr.ruleset_id GROUP BY rs.ruleset_id;"
"20","Quel est le pourcentage de documents dans chaque état par rapport au total des documents ?","SELECT s.code AS 'État', ROUND(100.0 * COUNT(d.document_id) / (SELECT COUNT(*) FROM documents), 2) AS 'Pourcentage_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code ORDER BY Pourcentage_Documents DESC;"
"1","Listez les années budgétaires distinctes présentes dans la base.","SELECT DISTINCT document_year AS 'Année_Budget' FROM documents WHERE document_year IS NOT NULL AND document_year <> '' ORDER BY document_year ASC;"
"2","Comptez le nombre de documents par ville et par type de budget.","SELECT d.city_name AS 'Ville', d.budget_type AS 'Type_Budget', COUNT(d.document_id) AS 'Nb_Documents' FROM documents d GROUP BY d.city_name, d.budget_type ORDER BY d.city_name, d.budget_type;"
"3","Calculez la moyenne des valeurs extraites pour chaque identifiant fonctionnel (safir) lorsque le résultat est en succès.","SELECT er.safir_field_id AS 'Identifiant_SAFIR', AVG(CAST(er.value AS REAL)) AS 'Moyenne_Valeur' FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.safir_field_id HAVING COUNT(er.result_id) > 0 ORDER BY Moyenne_Valeur DESC;"
"6","Nombre de résultats d'extraction par état du résultat.","SELECT s.code AS Etat_Resultat, COUNT(er.result_id) AS Nb_Resultats FROM extraction_results er JOIN states s ON er.state_id = s.state_id GROUP BY s.code ORDER BY Nb_Resultats DESC;"
"7","Top 5 des champs SAFIR avec le plus grand nombre d'erreurs d'extraction (message_error non nul).","SELECT er.safir_field_id AS 'Identifiant_SAFIR', COUNT(er.result_id) AS 'Nb_Erreurs' FROM extraction_results er WHERE er.message_error IS NOT NULL GROUP BY er.safir_field_id ORDER BY Nb_Erreurs DESC LIMIT 5;"
"8","Pour chaque document, comptez le nombre total de feedbacks (tous types).","SELECT d.document_id AS ID_Document, d.city_name AS Ville, COUNT(fb.feedback_id) AS Nb_Feedbacks FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id LEFT JOIN resultfeedbacks fb ON er.result_id = fb.result_id GROUP BY d.document_id ORDER BY Nb_Feedbacks DESC;"
"10","Calculez, pour chaque document, le ratio d'avertissements (warnings) sur le nombre total de résultats.","SELECT d.document_id AS ID_Document, d.city_name AS Ville, CASE WHEN COUNT(er.result_id) = 0 THEN 0 ELSE CAST(SUM(CASE WHEN er.message_warning IS NOT NULL THEN 1 ELSE 0 END) AS REAL) / COUNT(er.result_id) END AS Ratio_Avertissements FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id GROUP BY d.document_id ORDER BY Ratio_Avertissements DESC;"
"12","Nombre total de résultats d'extraction associés à chaque version de jeu de règles (ruleset).","SELECT fr.ruleset_id AS 'Version_Ruleset', COUNT(er.result_id) AS 'Nb_Resultats' FROM extraction_results er JOIN field_rules fr ON er.safir_field_id = fr.safir_field_id GROUP BY fr.ruleset_id ORDER BY Nb_Resultats DESC;"
"13","Identifiez les documents qui n'ont aucun résultat d'extraction associé.","SELECT d.document_id AS 'ID_Document', d.city_name AS 'Ville' FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE er.result_id IS NULL;"
"15","Pour chaque run d'extraction, indiquez le nombre de résultats produits et la date de démarrage du run.","SELECT r.run_id AS 'ID_Run', r.start_time AS 'Date_Debut', COUNT(er.result_id) AS 'Nb_Resultats' FROM extraction_runs r LEFT JOIN extraction_results er ON r.run_id = er.run_id GROUP BY r.run_id ORDER BY r.start_time DESC;"
"16","Nombre distinct d'identifiants SAFIR extraits par document.","SELECT d.document_id AS ""ID_Document"", d.city_name AS ""Ville"", COUNT(DISTINCT er.safir_field_id) AS ""Nb_Identifiants_Distincts"" FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id GROUP BY d.document_id ORDER BY ""Nb_Identifiants_Distincts"" DESC;"
"17","Listez les documents dont le champ d'erreur est renseigné et qui sont en état ERROR.","SELECT d.document_id AS ID_Document, d.city_name AS Ville, d.error_message AS Message_Erreur FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.error_message IS NOT NULL AND TRIM(d.error_message) <> '' AND s.code = 'ERROR';"
"18","Comptez le nombre de règles de validation par niveau de problème (ALERTE ou ECHEC).","SELECT vr.level_of_problem AS 'Niveau_Probleme', COUNT(vr.validation_rule_id) AS 'Nb_Rules' FROM validation_rules vr GROUP BY vr.level_of_problem ORDER BY 'Nb_Rules' DESC;"
"19","Top 3 des villes avec la plus grande somme totale des valeurs extraites (seulement les résultats en succès).","SELECT d.city_name AS Ville, SUM(CAST(er.value AS REAL)) AS Somme_Valeurs FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.city_name ORDER BY Somme_Valeurs DESC LIMIT 3;"
"20","Nombre total de feedbacks enregistrés pour le résultat 'res_991'.","SELECT COUNT(*) AS Nb_Feedbacks_Total FROM resultfeedbacks WHERE result_id = 'res_991';"
"2","Nombre de champs extraits par document, triés par nombre décroissant.","SELECT d.document_id AS 'Identifiant_Doc', d.city_name AS 'Commune', COUNT(r.result_id) AS 'Nb_Champs_Extraits' FROM documents d LEFT JOIN extraction_results r ON d.document_id = r.document_id GROUP BY d.document_id, d.city_name ORDER BY COUNT(r.result_id) DESC;"
"4","Documents qui ont au moins un résultat avec un message d'erreur JSON non vide et leur état actuel.","SELECT DISTINCT d.document_id AS Identifiant_Doc, s.code AS Etat_Doc FROM documents d JOIN extraction_results r ON d.document_id = r.document_id JOIN states s ON d.state_id = s.state_id WHERE r.message_error IS NOT NULL AND r.message_error <> '' AND r.message_error <> '[]';"
"5","Liste des runs d'extraction qui ont échoué avec la configuration JSON affichée.","SELECT er.run_id AS 'Identifiant_Run', er.document_id AS 'Identifiant_Doc', er.config AS 'Configuration_JSON', s.code AS 'Etat_Run' FROM extraction_runs er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'ERROR';"
"6","Comptage des feedbacks techniques vs métiers pour chaque champ SAFIR.","SELECT r.safir_field_id AS 'Champ_SAFIR', SUM(CASE WHEN f.is_technical_error = 1 THEN 1 ELSE 0 END) AS 'Feedbacks_Techniques', SUM(CASE WHEN f.is_technical_error = 0 THEN 1 ELSE 0 END) AS 'Feedbacks_Metier' FROM extraction_results r LEFT JOIN resultfeedbacks f ON r.result_id = f.result_id GROUP BY r.safir_field_id;"
"7","Dernier run d'extraction (max start_time) pour chaque document, avec le statut du run.","SELECT d.document_id AS 'Identifiant_Doc', er.run_id AS 'Identifiant_Run', er.start_time AS 'Start_Time', s.code AS 'Etat_Run' FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id JOIN states s ON er.state_id = s.state_id WHERE er.start_time = (SELECT MAX(start_time) FROM extraction_runs WHERE document_id = d.document_id);"
"8","Documents dont le masque est M57_CA et qui ont plus de 100 pages, avec le lien S3.","SELECT d.document_id AS Identifiant_Doc, d.nb_pages AS Nombre_Pages, d.link_bucketS3 AS Lien_S3 FROM documents d WHERE d.mask = 'M57_CA' AND d.nb_pages > 100;"
"10","Top 5 des champs SAFIR les plus fréquemment extraits avec leur définition de règle si disponible.","SELECT r.safir_field_id AS 'Champ_SAFIR', COUNT(r.result_id) AS 'Nb_Extractions', fr.definition AS 'Definition_Rule' FROM extraction_results r LEFT JOIN field_rules fr ON r.safir_field_id = fr.safir_field_id GROUP BY r.safir_field_id, fr.definition ORDER BY COUNT(r.result_id) DESC LIMIT 5;"
"11","Documents qui n'ont aucun résultat extrait et leur état.","SELECT d.document_id AS 'Identifiant_Doc', s.code AS 'Etat_Doc' FROM documents d LEFT JOIN extraction_results r ON d.document_id = r.document_id JOIN states s ON d.state_id = s.state_id WHERE r.result_id IS NULL;"
"12","Liste des documents avec des avertissements (validation_rules niveau ALERTE) associés via les résultats, incluant le message du problème.","SELECT d.document_id AS 'Identifiant_Doc', vr.message_if_problem AS 'Message_Probleme', vr.level_of_problem AS 'Niveau_Probleme' FROM documents d JOIN extraction_results r ON d.document_id = r.document_id JOIN validation_rules vr ON vr.safir_field_id_list LIKE '%' || r.safir_field_id || '%' WHERE vr.level_of_problem = 'ALERTE';"
"13","Nombre de documents par état (code) et par année.","SELECT s.code AS 'Code_Etat', d.document_year AS 'Année', COUNT(d.document_id) AS 'Nb_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code, d.document_year;"
"15","Documents dont le format est PDF et qui ont été créés il y a plus de 30 jours, avec leur date de création.","SELECT d.document_id AS 'Identifiant_Doc', d.created_at AS 'Date_Creation', d.format AS 'Format' FROM documents d WHERE d.format = 'pdf' AND d.created_at < DATE('now', '-30 days');"
"16","Nombre de sections JSON par document.","SELECT d.document_id AS 'Identifiant_Doc', COUNT(s.section_id) AS 'Nb_Sections' FROM documents d LEFT JOIN sections s ON d.document_id = s.document_id GROUP BY d.document_id;"
"17","Règles de champ appliquées aux documents de type M57_CFU, avec leur description.","SELECT fr.extraction_rule_id AS 'Identifiant_Rule', fr.safir_field_id AS 'Champ_SAFIR', fr.definition AS 'Definition_Rule' FROM field_rules fr WHERE fr.mask = 'M57_CFU';"
"19","Total des valeurs extraites (somme) pour chaque champ SAFIR, uniquement pour les résultats en état SUCCESS, arrondi à deux décimales.","SELECT r.safir_field_id AS 'Champ_SAFIR', ROUND(SUM(CAST(r.value AS REAL)), 2) AS 'Somme_Valeurs_SUCCESS' FROM extraction_results r JOIN states s ON r.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY r.safir_field_id;"
"20","Historique des changements d'état d'un document (exemple) en joignant les tables documents, runs, résultats et états, affichant le timestamp et le code d'état.","SELECT d.document_id AS Identifiant_Doc, d.created_at AS Date_Creation_Doc, s_doc.code AS Etat_Doc, er.run_id AS Identifiant_Run, er.start_time AS Start_Run, s_run.code AS Etat_Run, r.result_id AS Identifiant_Result, r.created_at AS Date_Result, s_res.code AS Etat_Result FROM documents d LEFT JOIN states s_doc ON d.state_id = s_doc.state_id LEFT JOIN extraction_runs er ON d.document_id = er.document_id LEFT JOIN states s_run ON er.state_id = s_run.state_id LEFT JOIN extraction_results r ON d.document_id = r.document_id LEFT JOIN states s_res ON r.state_id = s_res.state_id WHERE d.document_id = (SELECT document_id FROM documents LIMIT 1) ORDER BY d.created_at, er.start_time, r.created_at;"
